date,cloud_cover,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
20101217,4.0,1.4,24.0,0.5,-2.1,-4.4,0.2,99890.0,0.0
20101218,8.0,0.0,12.0,0.5,-3.2,-6.9,6.0,99200.0,1.0
20101219,6.0,0.0,12.0,1.2,-2.8,-6.1,0.0,99480.0,7.0
20101220,7.0,0.4,17.0,1.8,-4.1,-9.4,0.0,100120.0,5.0
20101221,8.0,0.0,12.0,1.7,-1.7,-5.1,1.0,100260.0,4.0
20101222,8.0,0.0,12.0,2.3,1.0,0.2,0.0,100590.0,2.0
20101223,7.0,0.0,12.0,2.1,0.6,-1.1,0.2,101040.0,1.0
20101224,7.0,0.6,19.0,-0.8,0.7,-0.7,0.2,101880.0,1.0
20101225,5.0,0.1,14.0,3.9,-1.5,-2.2,0.0,102800.0,1.0
20101226,3.0,1.9,27.0,4.9,-1.2,-6.2,0.0,102780.0,1.0
20101227,8.0,0.0,12.0,8.0,0.2,-4.6,5.0,101690.0,1.0
20101228,8.0,0.0,12.0,9.5,5.3,2.5,0.4,101390.0,0.0
20101229,8.0,0.0,12.0,7.7,6.8,4.1,1.4,101960.0,0.0
20101230,8.0,0.0,12.0,6.8,6.9,6.1,0.0,102440.0,
20101231,8.0,0.0,13.0,7.2,5.9,5.0,0.0,102650.0,0.0
20110101,8.0,0.0,13.0,4.0,5.9,4.6,0.6,102500.0,0.0
20110102,8.0,0.1,15.0,2.9,3.0,1.9,0.0,102830.0,0.0
20110103,7.0,0.1,15.0,6.0,1.3,-0.3,0.0,102460.0,0.0
20110104,7.0,0.0,13.0,7.1,2.9,-0.3,0.0,101360.0,
20110105,6.0,2.3,31.0,5.1,4.2,1.3,1.0,100040.0,0.0
20110106,8.0,0.0,13.0,11.0,4.5,3.9,11.0,99560.0,
20110107,8.0,0.0,13.0,10.0,6.0,1.0,13.6,99920.0,0.0
20110108,5.0,1.8,29.0,7.2,7.0,3.9,0.2,99690.0,0.0
20110109,0.0,6.7,54.0,8.9,4.1,0.9,0.2,101160.0,0.0
20110110,6.0,0.3,18.0,8.7,3.5,-1.9,7.0,101230.0,0.0
20110111,7.0,0.1,16.0,12.9,6.8,4.8,6.0,100590.0,0.0
20110112,8.0,0.0,14.0,13.7,8.3,3.7,0.4,101110.0,0.0
20110113,8.0,0.0,14.0,12.1,11.2,8.7,1.0,100970.0,0.0
20110114,6.0,0.0,14.0,12.3,11.6,11.1,7.2,100990.0,0.0
20110115,8.0,0.0,15.0,12.4,9.9,7.5,0.0,101540.0,0.0
20110116,8.0,0.3,20.0,8.4,11.3,10.1,8.4,101660.0,0.0
20110117,8.0,0.0,15.0,7.5,8.2,8.0,17.6,101910.0,0.0
20110118,3.0,5.9,55.0,7.4,5.6,3.7,0.0,102740.0,0.0
20110119,2.0,4.3,48.0,5.3,3.2,-1.1,0.2,103480.0,0.0
20110120,7.0,0.0,16.0,3.5,2.9,0.5,0.0,103630.0,0.0
20110121,5.0,4.3,49.0,6.7,2.1,0.7,0.2,103900.0,0.0
20110122,7.0,0.6,25.0,7.7,2.9,-1.0,0.2,103730.0,0.0
20110123,8.0,0.0,17.0,7.2,5.1,2.5,0.8,103430.0,0.0
20110124,7.0,0.0,17.0,8.5,6.5,5.8,0.6,103100.0,0.0
20110125,8.0,0.1,19.0,7.1,4.9,1.3,0.4,101750.0,0.0
20110126,8.0,0.0,17.0,3.1,6.5,5.9,0.2,101070.0,0.0
20110127,8.0,0.0,18.0,1.9,2.4,1.6,0.0,102110.0,0.0
20110128,8.0,0.2,22.0,2.0,1.3,0.7,0.0,102350.0,0.0
20110129,8.0,0.0,18.0,5.6,1.0,-0.1,0.0,102270.0,0.0
20110130,5.0,4.6,58.0,4.8,2.4,-0.8,0.0,102330.0,0.0
20110131,4.0,3.9,54.0,8.0,2.0,-0.8,0.0,102570.0,0.0
20110201,7.0,0.3,25.0,10.7,2.9,-2.2,0.2,102590.0,0.0
20110202,7.0,0.1,22.0,10.8,6.4,2.1,0.0,102470.0,0.0
20110203,3.0,3.6,55.0,12.3,7.3,3.7,0.0,102320.0,0.0
20110204,8.0,0.0,20.0,13.1,8.6,4.9,0.0,101630.0,0.0
20110205,8.0,0.0,21.0,11.8,12.0,10.8,0.0,101760.0,0.0
20110206,8.0,0.0,21.0,12.2,11.0,10.2,0.0,102000.0,0.0
20110207,7.0,0.2,26.0,10.6,10.5,8.7,0.2,101510.0,0.0
20110208,1.0,8.5,90.0,10.4,5.5,0.3,0.0,102220.0,0.0
20110209,8.0,0.9,36.0,11.2,5.5,0.6,0.2,101770.0,0.0
20110210,8.0,0.0,23.0,12.8,9.4,7.6,9.0,101270.0,0.0
20110211,7.0,0.1,26.0,11.4,10.2,7.6,2.6,101090.0,0.0
20110212,5.0,2.8,56.0,8.8,9.8,8.2,0.0,101110.0,0.0
20110213,8.0,0.0,24.0,10.2,6.7,4.6,4.8,100210.0,0.0
20110214,4.0,4.9,74.0,7.5,7.1,3.9,0.4,100120.0,0.0
20110215,7.0,0.0,25.0,11.0,5.8,4.0,1.6,99180.0,0.0
20110216,4.0,3.2,63.0,10.2,6.4,1.8,0.0,99450.0,0.0
20110217,6.0,2.4,57.0,9.1,7.2,4.1,0.0,100460.0,0.0
20110218,7.0,0.6,38.0,6.5,6.7,4.2,8.0,101260.0,0.0
20110219,8.0,0.0,27.0,5.7,4.6,2.6,2.4,101010.0,0.0
20110220,8.0,0.0,27.0,7.5,5.3,4.8,0.0,101510.0,0.0
20110221,8.0,0.0,28.0,7.9,5.3,3.1,0.8,101330.0,0.0
20110222,8.0,0.0,28.0,11.3,6.3,4.6,2.2,101640.0,0.0
20110223,8.0,0.0,29.0,14.4,8.1,4.9,1.4,101670.0,0.0
20110224,4.0,4.5,83.0,14.1,11.1,7.8,0.0,102200.0,0.0
20110225,7.0,0.7,44.0,10.2,10.4,6.7,1.8,102370.0,0.0
20110226,6.0,0.0,30.0,9.9,9.3,8.3,3.6,101410.0,0.0
20110227,3.0,3.4,76.0,4.8,6.3,2.7,3.2,102080.0,0.0
20110228,7.0,0.0,31.0,4.9,4.0,3.2,0.4,102980.0,0.0
20110301,8.0,0.0,35.0,7.3,4.2,3.5,0.0,103770.0,0.0
20110302,5.0,3.9,92.0,4.8,4.9,2.5,0.0,103640.0,0.0
20110303,7.0,0.3,45.0,7.9,2.3,-0.3,0.0,103570.0,0.0
20110304,4.0,6.2,117.0,8.1,4.4,0.8,0.0,103320.0,0.0
20110305,8.0,0.5,50.0,8.0,4.5,0.8,0.2,103080.0,0.0
20110306,7.0,3.9,97.0,10.1,5.1,2.2,0.0,103170.0,0.0
20110307,0.0,10.2,158.0,12.0,5.4,0.6,0.0,102960.0,0.0
20110308,1.0,9.3,152.0,11.3,4.8,-2.4,0.0,102080.0,0.0
20110309,5.0,3.8,100.0,13.6,6.8,2.3,0.0,101610.0,0.0
20110310,5.0,2.0,78.0,12.4,9.4,5.2,0.0,101240.0,0.0
20110311,5.0,3.6,100.0,13.4,8.3,4.2,0.0,101450.0,0.0
20110312,7.0,3.0,94.0,10.6,10.0,6.6,0.2,100270.0,0.0
20110313,6.0,0.9,64.0,12.6,9.5,8.4,2.4,100130.0,0.0
20110314,3.0,7.9,150.0,13.9,6.2,-0.2,0.0,101490.0,0.0
20110315,6.0,5.1,123.0,10.1,10.2,6.4,0.0,101440.0,0.0
20110316,8.0,0.0,44.0,10.4,8.8,7.5,0.0,101310.0,0.0
20110317,6.0,1.1,71.0,6.6,6.9,3.3,0.4,101540.0,0.0
20110318,6.0,0.0,45.0,12.5,5.4,4.1,4.8,102310.0,0.0
20110319,0.0,11.1,190.0,13.3,5.5,-1.5,0.0,103370.0,0.0
20110320,6.0,2.9,102.0,15.5,7.7,2.1,0.2,103300.0,0.0
20110321,5.0,3.1,106.0,16.7,9.2,2.9,0.0,103430.0,0.0
20110322,5.0,1.0,74.0,17.3,11.4,6.1,0.0,103780.0,0.0
20110323,0.0,11.0,197.0,16.7,10.8,4.3,0.0,103990.0,0.0
20110324,1.0,9.0,179.0,18.8,11.0,5.2,0.0,103410.0,0.0
20110325,0.0,10.5,196.0,14.6,11.3,3.8,0.0,102090.0,0.0
20110326,6.0,1.2,81.0,15.1,10.5,6.3,0.2,101490.0,0.0
20110327,5.0,6.4,155.0,15.5,11.0,6.8,0.0,101380.0,0.0
20110328,5.0,4.9,138.0,15.5,11.1,6.6,0.0,101620.0,0.0
20110329,4.0,1.1,82.0,13.5,9.7,3.8,0.6,101330.0,0.0
20110330,6.0,0.0,53.0,18.2,10.5,7.4,5.6,101100.0,0.0
20110331,6.0,2.5,108.0,15.7,13.7,9.2,0.0,101180.0,0.0
20110401,6.0,2.2,104.0,17.8,13.7,11.6,0.0,101750.0,0.0
20110402,4.0,0.9,81.0,15.6,14.8,11.7,0.0,101050.0,0.0
20110403,4.0,5.0,148.0,14.6,10.3,5.0,0.0,101430.0,0.0
20110404,4.0,5.3,153.0,16.6,9.5,4.3,1.6,102080.0,0.0
20110405,8.0,0.0,56.0,23.0,12.8,9.0,0.2,102150.0,0.0
20110406,3.0,12.3,238.0,21.9,16.7,10.3,0.0,102510.0,0.0
20110407,1.0,10.5,220.0,21.4,14.9,7.8,0.0,102740.0,0.0
20110408,1.0,12.5,244.0,19.1,14.5,7.6,0.0,102720.0,0.0
20110409,0.0,12.0,240.0,20.3,13.9,8.7,0.0,102560.0,0.0
20110410,1.0,12.2,244.0,20.2,13.2,6.0,0.0,102400.0,0.0
20110411,1.0,8.5,204.0,14.7,13.5,6.8,0.0,102260.0,0.0
20110412,1.0,10.4,228.0,13.5,10.2,5.7,0.0,102940.0,0.0
20110413,7.0,0.1,67.0,13.4,9.1,4.7,0.0,102320.0,
20110414,8.0,0.0,62.0,17.7,10.4,7.3,0.0,101870.0,
20110415,8.0,0.6,84.0,17.1,13.5,9.2,0.0,102030.0,
20110416,7.0,2.7,128.0,20.1,13.5,9.9,0.0,102240.0,
20110417,4.0,5.1,167.0,19.6,14.8,9.5,0.0,102430.0,
20110418,2.0,7.0,194.0,24.8,13.5,7.4,0.0,101820.0,
20110419,1.0,11.9,256.0,26.5,16.8,8.8,0.0,101250.0,
20110420,2.0,7.5,203.0,26.3,18.1,9.6,0.0,101450.0,
20110421,3.0,6.9,197.0,26.0,19.0,11.7,0.0,101260.0,
20110422,0.0,12.8,271.0,27.4,18.2,10.3,0.0,100840.0,
20110423,1.0,11.7,260.0,23.3,19.3,11.2,0.6,101180.0,
20110424,1.0,11.3,257.0,21.5,17.3,11.3,0.0,101840.0,
20110425,0.0,12.7,275.0,15.8,15.9,10.2,0.0,102360.0,
20110426,5.0,3.1,144.0,17.0,12.0,8.1,0.0,102550.0,
20110427,2.0,11.1,259.0,17.0,12.8,8.5,0.0,102540.0,
20110428,4.0,6.1,193.0,20.3,11.5,5.9,0.0,101940.0,
20110429,5.0,2.8,141.0,21.5,14.6,8.9,0.0,101240.0,
20110430,0.0,12.8,283.0,19.8,16.3,11.0,0.0,100900.0,
20110501,1.0,9.9,249.0,17.0,15.6,11.4,0.0,100980.0,
20110502,0.0,13.3,292.0,15.3,13.2,9.4,0.0,101220.0,
20110503,0.0,13.1,291.0,18.5,10.7,6.0,0.0,101740.0,
20110504,0.0,12.8,289.0,21.5,11.3,4.1,0.0,102120.0,
20110505,3.0,3.1,152.0,25.0,14.9,8.3,0.0,101940.0,
20110506,1.0,10.5,262.0,23.3,17.3,9.5,3.4,101510.0,
20110507,6.0,1.5,121.0,19.9,18.6,13.8,8.4,101120.0,
20110508,7.0,5.6,196.0,20.5,17.3,14.6,0.0,101400.0,
20110509,1.0,12.2,287.0,21.6,15.5,10.4,0.0,102140.0,
20110510,1.0,12.3,289.0,18.1,14.9,8.2,0.0,102490.0,
20110511,6.0,1.3,119.0,19.3,13.5,8.9,0.0,102350.0,
20110512,4.0,7.8,232.0,18.6,13.4,7.4,0.0,102050.0,
20110513,3.0,6.8,218.0,17.4,12.7,6.7,0.0,102010.0,
20110514,5.0,7.0,222.0,16.0,12.1,6.7,0.0,102000.0,
20110515,4.0,4.4,181.0,20.1,12.1,8.2,0.0,102520.0,
20110516,7.0,1.2,119.0,18.7,15.5,10.9,0.0,102310.0,
20110517,8.0,2.1,140.0,20.3,14.7,10.7,0.0,102010.0,
20110518,7.0,0.6,103.0,20.5,16.6,12.8,1.6,101510.0,
20110519,1.0,11.2,284.0,19.3,13.7,6.8,0.0,101790.0,
20110520,6.0,7.2,229.0,21.5,14.6,9.8,0.0,101920.0,
20110521,1.0,11.9,294.0,20.0,15.1,8.7,1.2,101910.0,
20110522,3.0,10.2,273.0,19.8,15.6,11.2,0.0,101640.0,
20110523,4.0,5.0,196.0,19.4,14.5,9.2,0.0,102010.0,
20110524,4.0,12.3,302.0,20.5,13.5,7.6,0.0,102570.0,
20110525,0.0,12.7,307.0,17.0,13.5,6.4,0.0,102200.0,
20110526,6.0,2.6,154.0,16.4,14.1,11.2,8.0,100820.0,
20110527,6.0,2.7,156.0,17.6,13.4,10.3,0.0,101730.0,
20110528,6.0,1.3,126.0,20.0,13.3,8.9,0.0,101450.0,
20110529,7.0,3.3,169.0,20.6,16.4,12.7,0.0,101210.0,
20110530,8.0,1.7,136.0,18.7,16.7,12.8,2.0,101100.0,
20110531,2.0,10.4,280.0,21.6,12.6,6.4,0.0,102020.0,
20110601,0.0,10.4,281.0,23.8,14.5,7.3,0.0,103040.0,
20110602,2.0,7.8,245.0,25.8,17.5,11.2,0.0,103340.0,
20110603,0.0,14.7,336.0,27.0,19.3,12.8,0.0,103050.0,
20110604,2.0,8.8,260.0,19.5,19.7,12.3,0.0,102150.0,
20110605,6.0,1.1,123.0,15.7,16.1,12.7,27.2,101170.0,
20110606,8.0,0.2,93.0,19.5,12.4,9.0,0.2,100630.0,
20110607,3.0,8.9,263.0,18.2,14.3,9.0,0.0,100400.0,
20110608,4.0,3.7,180.0,17.9,13.3,8.4,1.8,100600.0,
20110609,5.0,5.9,218.0,15.9,13.7,9.4,0.6,101310.0,
20110610,6.0,4.3,192.0,18.9,11.9,7.9,2.6,101450.0,
20110611,5.0,7.4,242.0,17.0,13.1,7.2,0.2,101630.0,
20110612,6.0,0.8,116.0,21.7,12.0,7.0,5.8,101370.0,
20110613,5.0,6.0,221.0,23.0,16.7,11.7,0.0,101130.0,
20110614,2.0,12.6,314.0,20.2,16.2,9.3,0.0,101830.0,
20110615,7.0,1.2,127.0,17.7,17.1,14.0,7.0,101450.0,
20110616,7.0,1.6,138.0,15.4,14.8,11.8,7.4,101100.0,
20110617,6.0,0.1,89.0,18.6,12.6,9.7,8.0,100550.0,
20110618,6.0,5.5,213.0,19.0,14.7,10.7,1.4,100150.0,
20110619,5.0,3.5,178.0,21.3,15.0,10.9,0.0,101110.0,
20110620,7.0,3.2,172.0,21.5,15.4,9.5,3.0,101160.0,
20110621,5.0,7.0,237.0,18.9,17.8,14.1,0.0,101000.0,
20110622,6.0,3.5,178.0,19.2,15.4,11.8,4.0,100910.0,
20110623,5.0,6.8,234.0,19.6,15.3,11.3,1.8,101540.0,
20110624,4.0,6.6,230.0,23.9,14.3,9.0,5.2,102240.0,
20110625,5.0,5.3,209.0,28.4,17.6,11.2,0.0,102110.0,
20110626,3.0,11.3,297.0,31.2,21.8,15.2,0.0,102070.0,
20110627,2.0,7.9,250.0,20.1,25.0,18.8,0.0,101350.0,
20110628,7.0,0.1,89.0,20.5,19.0,17.8,7.8,101530.0,
20110629,3.0,9.7,275.0,20.3,15.4,10.3,0.0,102230.0,
20110630,4.0,7.6,245.0,20.7,15.0,9.6,0.0,102530.0,
20110701,3.0,9.7,274.0,22.8,15.3,9.9,0.0,102580.0,
20110702,4.0,6.8,232.0,24.1,18.1,13.4,0.0,101990.0,
20110703,4.0,7.6,244.0,25.5,17.7,11.3,0.0,101760.0,
20110704,5.0,6.0,219.0,25.9,19.5,13.4,0.0,101690.0,
20110705,4.0,7.6,243.0,20.8,19.1,12.2,5.2,101170.0,
20110706,6.0,7.9,247.0,20.4,16.9,12.9,0.2,100520.0,
20110707,6.0,2.9,164.0,19.8,17.4,14.3,2.6,100330.0,
20110708,6.0,3.1,167.0,22.1,16.3,12.8,0.2,100450.0,
20110709,4.0,6.5,225.0,22.9,17.5,12.8,0.0,101150.0,
20110710,6.0,4.3,189.0,24.6,17.8,12.6,0.0,101760.0,
20110711,2.0,10.9,287.0,19.7,18.4,12.1,0.0,101970.0,
20110712,6.0,0.6,107.0,18.4,17.4,15.0,0.0,101790.0,
20110713,8.0,1.2,124.0,23.7,15.7,12.9,0.0,101940.0,
20110714,3.0,9.3,264.0,25.3,17.6,11.5,0.0,101870.0,
20110715,4.0,9.9,271.0,19.9,18.8,12.2,0.6,101650.0,
20110716,6.0,2.5,153.0,19.3,17.3,14.7,8.2,100070.0,
20110717,8.0,1.3,125.0,19.6,16.0,12.7,5.2,99380.0,
20110718,7.0,1.1,120.0,19.4,16.7,13.8,1.8,99730.0,
20110719,7.0,2.2,145.0,18.1,15.3,11.1,21.2,100370.0,
20110720,7.0,1.3,124.0,19.0,15.5,12.8,0.4,100930.0,
20110721,8.0,0.0,76.0,20.2,16.4,13.7,2.4,101290.0,
20110722,4.0,7.9,239.0,18.9,15.5,10.8,1.8,101650.0,
20110723,5.0,4.9,193.0,23.9,15.0,11.1,0.0,101380.0,
20110724,1.0,11.5,285.0,24.0,16.7,9.5,0.0,101030.0,
20110725,3.0,11.2,281.0,20.5,17.5,10.9,0.0,100930.0,
20110726,7.0,0.5,99.0,20.8,17.2,13.9,0.0,101520.0,
20110727,7.0,1.2,118.0,24.5,17.8,14.8,0.0,102060.0,
20110728,5.0,6.7,217.0,21.1,19.5,14.5,0.0,102220.0,
20110729,6.0,1.7,129.0,22.6,17.4,13.7,0.0,102330.0,
20110730,2.0,12.9,297.0,24.5,17.3,12.0,0.0,102160.0,
20110731,3.0,12.4,290.0,29.0,18.6,12.6,0.0,101620.0,
20110801,4.0,10.8,269.0,28.3,22.5,16.0,0.0,101310.0,
20110802,4.0,5.8,200.0,30.1,23.0,17.6,0.0,101380.0,
20110803,3.0,9.3,248.0,21.8,23.7,17.2,5.2,101420.0,
20110804,6.0,1.0,109.0,25.5,19.1,16.4,6.8,101030.0,
20110805,4.0,7.7,225.0,20.6,20.0,14.5,0.0,101110.0,
20110806,7.0,1.1,111.0,20.3,17.4,14.1,1.4,100380.0,
20110807,4.0,5.0,183.0,21.9,16.2,12.1,4.0,100260.0,
20110808,5.0,7.3,216.0,21.6,16.4,10.9,0.2,100750.0,
20110809,2.0,9.4,243.0,23.9,16.7,11.7,0.0,102190.0,
20110810,4.0,7.8,221.0,22.6,17.0,10.1,0.2,102160.0,
20110811,6.0,2.8,143.0,23.4,18.9,15.1,1.0,101110.0,
20110812,7.0,1.3,112.0,22.2,19.6,15.8,0.8,101040.0,
20110813,6.0,3.3,150.0,23.2,19.0,15.8,0.0,100610.0,
20110814,6.0,3.7,156.0,22.9,19.1,14.9,0.0,100710.0,
20110815,4.0,7.9,216.0,21.7,16.9,10.8,0.0,101600.0,
20110816,7.0,1.0,102.0,21.1,17.8,13.9,0.0,101610.0,
20110817,7.0,0.7,93.0,16.6,17.1,13.1,2.0,101710.0,
20110818,8.0,0.0,64.0,21.7,14.8,13.0,15.6,101520.0,
20110819,2.0,10.5,243.0,21.6,15.2,8.7,0.0,101870.0,
20110820,5.0,7.6,206.0,24.1,17.8,14.0,3.4,101830.0,
20110821,3.0,6.3,188.0,23.5,18.8,13.4,0.0,101400.0,
20110822,2.0,9.0,221.0,15.6,17.2,10.9,1.0,101870.0,
20110823,8.0,0.0,62.0,22.0,14.7,13.7,3.8,101310.0,
20110824,6.0,4.4,157.0,20.6,17.9,13.7,2.4,101320.0,
20110825,7.0,4.0,150.0,17.5,17.3,14.0,11.2,100980.0,
20110826,7.0,0.9,92.0,19.0,15.3,13.0,8.6,100440.0,
20110827,5.0,6.6,184.0,19.5,15.1,11.1,0.8,101230.0,
20110828,5.0,3.9,145.0,18.1,16.1,12.7,0.4,101570.0,
20110829,5.0,4.9,159.0,17.3,14.0,9.9,0.0,101770.0,
20110830,8.0,0.0,58.0,18.5,15.2,13.0,0.0,101720.0,
20110831,7.0,0.1,64.0,21.2,16.1,13.6,0.0,101570.0,
20110901,2.0,8.9,197.0,27.0,16.0,10.8,0.0,101400.0,
20110902,1.0,8.6,192.0,24.1,20.0,12.9,0.0,101090.0,
20110903,4.0,5.9,159.0,19.4,19.4,14.7,0.0,100880.0,
20110904,6.0,2.1,105.0,19.7,17.3,15.1,4.2,100650.0,
20110905,5.0,5.6,153.0,18.7,15.5,11.2,1.8,101110.0,
20110906,7.0,0.0,53.0,17.1,16.9,15.0,15.2,100730.0,
20110907,6.0,1.3,88.0,20.8,14.5,11.9,0.4,101110.0,
20110908,7.0,2.1,101.0,21.5,16.8,12.7,0.8,100900.0,
20110909,7.0,0.0,52.0,22.7,18.6,15.6,0.0,100950.0,
20110910,6.0,0.7,74.0,21.0,20.0,17.3,3.8,100430.0,
20110911,5.0,6.7,158.0,21.7,17.9,14.7,0.2,100500.0,
20110912,4.0,6.5,154.0,19.5,18.6,15.5,0.2,100440.0,
20110913,2.0,7.5,163.0,20.0,16.1,12.6,0.0,101220.0,
20110914,1.0,9.9,186.0,20.1,15.0,10.0,0.0,101790.0,
20110915,1.0,9.9,184.0,22.7,14.2,8.2,0.4,102010.0,
20110916,5.0,5.5,137.0,19.6,17.2,11.7,0.2,101270.0,
20110917,6.0,3.5,112.0,17.0,16.8,14.0,1.0,100580.0,
20110918,4.0,2.5,97.0,19.4,12.2,7.4,0.0,100380.0,
20110919,4.0,5.3,131.0,20.2,14.1,8.7,0.0,101330.0,
20110920,8.0,0.7,66.0,18.5,17.0,13.7,1.8,101770.0,
20110921,7.0,3.9,112.0,19.2,15.8,13.0,0.4,101700.0,
20110922,5.0,4.0,112.0,19.0,15.7,12.2,0.0,101950.0,
20110923,2.0,8.8,159.0,20.9,13.7,8.4,0.2,101800.0,
20110924,2.0,5.8,129.0,21.8,14.8,8.6,0.0,101440.0,
20110925,3.0,7.1,140.0,22.7,16.4,11.0,0.0,101550.0,
20110926,6.0,1.6,76.0,21.8,19.4,16.1,4.2,102050.0,
20110927,3.0,4.5,111.0,25.9,16.8,11.8,0.2,102840.0,
20110928,0.0,10.9,168.0,28.1,19.1,12.3,0.0,102630.0,
20110929,0.0,10.8,166.0,28.5,20.4,12.7,0.0,102340.0,
20110930,0.0,10.6,162.0,28.8,20.5,12.4,0.0,102260.0,
20111001,0.0,10.5,159.0,28.3,20.9,12.9,0.0,102460.0,
20111002,0.0,10.6,158.0,26.6,20.4,12.5,0.0,102390.0,
20111003,3.0,8.6,140.0,19.3,20.9,15.2,0.0,101910.0,
20111004,7.0,0.9,58.0,19.8,17.1,14.9,0.2,102030.0,
20111005,8.0,0.4,48.0,15.8,17.5,15.1,4.0,101660.0,
20111006,3.0,6.9,121.0,16.7,13.5,11.2,0.4,101020.0,
20111007,4.0,1.4,63.0,16.7,13.0,9.2,0.0,101820.0,
20111008,8.0,0.1,39.0,21.1,12.9,9.0,0.8,102190.0,0.0
20111009,6.0,0.9,54.0,20.4,16.4,11.6,0.0,101850.0,0.0
20111010,7.0,1.0,55.0,20.0,18.2,15.9,0.0,101800.0,0.0
20111011,6.0,2.1,68.0,20.0,17.9,15.7,0.0,101920.0,0.0
20111012,7.0,0.7,49.0,17.9,17.2,14.3,0.0,102100.0,0.0
20111013,6.0,2.0,65.0,16.8,15.7,13.5,0.0,102860.0,0.0
20111014,0.0,9.7,130.0,18.0,12.4,7.9,0.0,103040.0,0.0
20111015,0.0,9.9,129.0,18.2,11.7,5.4,0.2,102530.0,0.0
20111016,4.0,3.5,78.0,17.4,11.4,4.6,0.0,102310.0,0.0
20111017,3.0,4.3,84.0,14.0,11.9,6.4,3.4,101690.0,0.0
20111018,4.0,8.4,114.0,13.7,10.8,7.5,0.0,101050.0,0.0
20111019,1.0,6.4,98.0,12.8,8.9,4.0,0.2,101850.0,0.0
20111020,2.0,7.3,103.0,15.6,7.8,2.7,0.2,102730.0,0.0
20111021,6.0,4.7,82.0,14.7,10.2,4.7,0.0,102410.0,0.0
20111022,2.0,9.2,113.0,20.0,10.0,5.2,0.0,101490.0,0.0
20111023,2.0,6.7,95.0,18.4,13.7,7.3,0.0,100620.0,0.0
20111024,4.0,4.0,73.0,17.1,15.0,11.5,1.4,99570.0,0.0
20111025,4.0,5.0,80.0,12.7,14.1,11.0,2.4,99620.0,0.0
20111026,6.0,3.1,64.0,13.7,10.1,7.5,2.0,100450.0,0.0
20111027,8.0,0.0,25.0,16.2,11.6,9.4,2.2,100750.0,0.0
20111028,4.0,8.2,97.0,17.1,12.5,8.8,0.0,102140.0,0.0
20111029,6.0,3.7,66.0,16.9,13.9,10.6,0.0,102010.0,0.0
20111030,8.0,0.1,27.0,16.9,14.8,12.6,0.0,101800.0,0.0
20111031,7.0,0.1,27.0,16.1,15.9,14.8,1.0,101300.0,0.0
20111101,4.0,2.9,56.0,16.4,13.7,11.3,0.2,100940.0,0.0
20111102,4.0,2.7,54.0,18.0,11.6,6.8,1.0,100450.0,0.0
20111103,8.0,0.0,22.0,16.5,14.9,11.8,18.4,99310.0,0.0
20111104,6.0,1.7,44.0,14.3,14.2,11.9,1.6,99540.0,0.0
20111105,7.0,0.0,21.0,12.2,11.8,9.2,0.0,100770.0,0.0
20111106,7.0,0.3,27.0,13.1,10.4,8.5,0.0,102240.0,0.0
20111107,8.0,0.0,21.0,11.3,11.4,9.6,0.4,102110.0,0.0
20111108,8.0,0.0,20.0,15.9,10.6,9.8,1.0,101460.0,0.0
20111109,7.0,1.1,35.0,14.7,12.6,9.3,0.0,101540.0,0.0
20111110,5.0,0.7,31.0,12.8,12.0,9.3,0.2,101730.0,0.0
20111111,6.0,0.0,19.0,16.6,9.9,6.9,1.4,101590.0,0.0
20111112,6.0,1.6,38.0,16.4,13.2,9.7,0.0,102460.0,0.0
20111113,4.0,6.4,68.0,10.1,13.4,10.4,0.0,102760.0,0.0
20111114,8.0,0.0,18.0,12.4,9.1,8.1,0.0,102330.0,0.0
20111115,4.0,5.9,64.0,11.4,9.3,6.1,0.0,101850.0,0.0
20111116,8.0,0.0,18.0,14.9,7.9,4.3,0.0,101740.0,0.0
20111117,4.0,3.1,46.0,15.2,10.0,5.0,0.0,101820.0,0.0
20111118,4.0,2.2,39.0,13.5,11.9,8.5,0.2,101780.0,0.0
20111119,1.0,4.4,52.0,8.3,9.5,5.5,0.2,101670.0,0.0
20111120,,0.0,17.0,11.5,5.3,2.2,0.2,101890.0,0.0
20111121,7.0,0.2,20.0,13.0,8.0,4.4,0.4,101500.0,0.0
20111122,7.0,0.0,16.0,10.9,10.6,8.2,1.8,101850.0,0.0
20111123,7.0,2.0,35.0,13.5,6.8,2.6,0.2,102720.0,0.0
20111124,3.0,2.0,35.0,12.5,8.6,3.7,0.2,102710.0,0.0
20111125,3.0,5.0,52.0,14.0,11.0,9.5,0.0,102450.0,0.0
20111126,4.0,0.7,24.0,13.9,10.2,6.3,0.0,102580.0,0.0
20111127,3.0,5.9,55.0,13.2,11.8,9.7,0.0,102130.0,0.0
20111128,5.0,0.0,15.0,13.9,6.7,0.2,0.0,102270.0,0.0
20111129,6.0,0.0,15.0,12.8,8.6,3.3,0.4,100960.0,0.0
20111130,4.0,3.7,42.0,11.0,9.2,5.5,1.2,101920.0,0.0
20111201,7.0,0.7,22.0,11.4,9.5,8.0,5.0,100710.0,0.0
20111202,3.0,4.1,41.0,11.9,6.8,2.1,0.8,101220.0,0.0
20111203,7.0,1.2,25.0,9.5,7.7,3.4,0.0,100360.0,0.0
